"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Germany","Turkmenistan","2004","520","","520",""
"Germany","Uganda","2004","354","","354",""
"Germany","Ukraine","2004","57693","","57693",""
"Germany","United Arab Emirates","2004","45","","45",""
"Germany","United Kingdom","2004","52","","52",""
"Germany","United Rep. of Tanzania","2004","41","","41",""
"Germany","United States","2004","192","","192",""
"Germany","Uruguay","2004","11","","11",""
"Germany","Uzbekistan","2004","192","","192",""
"Germany","Various","2004","110857","","110857",""
"Germany","Venezuela (Bolivarian Republic of)","2004","29","","29",""
"Germany","Viet Nam","2004","21006","","21006",""
"Germany","Yemen","2004","542","","542",""
"Germany","Zambia","2004","13","","13",""
"Germany","Zimbabwe","2004","58","","58",""
"Ghana","Central African Rep.","2004","1","1","1","1"
"Ghana","Congo","2004","1","1","1","1"
"Ghana","Côte d'Ivoire","2004","10","10","10","10"
"Ghana","Eritrea","2004","1","1","1","1"
"Ghana","Liberia","2004","40853","40853","40853","40853"
"Ghana","Sierra Leone","2004","632","632","632","632"
"Ghana","Somalia","2004","1","1","1","1"
"Ghana","Sudan","2004","12","12","12","12"
"Ghana","Togo","2004","542","542","542","542"
"Greece","Afghanistan","2004","145","5","145","5"
"Greece","Albania","2004","5","","5",""
"Greece","Algeria","2004","8","","8",""
"Greece","Angola","2004","1","","1",""
"Greece","Armenia","2004","1","","1",""
"Greece","Australia","2004","1","","1",""
"Greece","Azerbaijan","2004","6","","6",""
"Greece","Bangladesh","2004","13","","13",""
"Greece","Burundi","2004","21","3","21","3"
"Greece","Cambodia","2004","1","","1",""
"Greece","Cameroon","2004","4","","4",""
"Greece","Central African Rep.","2004","11","","11",""
"Greece","Chad","2004","3","","3",""
"Greece","China","2004","7","","7",""
"Greece","Congo","2004","4","7","4","7"
"Greece","Côte d'Ivoire","2004","1","","1",""
"Greece","Croatia","2004","1","","1",""
"Greece","Cuba","2004","1","","1",""
"Greece","Dem. Rep. of the Congo","2004","22","","22",""
"Greece","Egypt","2004","2","","2",""
"Greece","Eritrea","2004","2","","2",""
"Greece","Ethiopia","2004","21","6","21","6"
"Greece","Ghana","2004","6","","6",""
"Greece","Guinea-Bissau","2004","1","","1",""
"Greece","India","2004","6","1","6","1"
"Greece","Iraq","2004","959","70","959","70"
"Greece","Islamic Rep. of Iran","2004","383","19","383","19"
"Greece","Jordan","2004","1","","1",""
"Greece","Kenya","2004","3","","3",""
"Greece","Lebanon","2004","64","11","64","11"
"Greece","Liberia","2004","6","","6",""
"Greece","Libya","2004","","1","","1"
"Greece","Morocco","2004","4","","4",""
"Greece","Myanmar","2004","2","","2",""
"Greece","Nigeria","2004","21","","21",""
"Greece","Pakistan","2004","8","","8",""
"Greece","Russian Federation","2004","9","","9",""
"Greece","Rwanda","2004","18","1","18","1"
"Greece","Serbia (and Kosovo: S/RES/1244 (1999))","2004","32","","32",""
"Greece","Sierra Leone","2004","24","2","24","2"
"Greece","Somalia","2004","2","2","2","2"
"Greece","Sri Lanka","2004","45","3","45","3"
"Greece","State of Palestine","2004","30","","30",""
"Greece","Stateless","2004","1","","1",""
"Greece","Sudan","2004","48","10","48","10"
"Greece","Syrian Arab Rep.","2004","50","31","50","31"
"Greece","Tunisia","2004","1","","1",""
"Greece","Turkey","2004","464","21","464","21"
"Greece","Ukraine","2004","3","","3",""
"Greece","United Rep. of Tanzania","2004","1","","1",""
"Greece","Various","2004","12","","12",""
"Greece","Viet Nam","2004","4","","4",""
"Guatemala","Colombia","2004","1","","1",""
"Guatemala","Cuba","2004","7","1","7","1"
"Guatemala","Dominican Rep.","2004","1","","1",""
"Guatemala","El Salvador","2004","157","1","157","1"
"Guatemala","Haiti","2004","3","","3",""
"Guatemala","Honduras","2004","13","5","13","5"
"Guatemala","Nicaragua","2004","468","","468",""
"Guatemala","Nigeria","2004","1","","1",""
"Guatemala","Russian Federation","2004","4","","4",""
"Guatemala","Sudan","2004","1","","1",""
"Guinea","Algeria","2004","2","2","2","2"
"Guinea","Angola","2004","1","1","1","1"
"Guinea","Burkina Faso","2004","1","1","1","1"
"Guinea","Burundi","2004","5","5","5","5"
"Guinea","Cameroon","2004","2","2","2","2"
"Guinea","Central African Rep.","2004","1","1","1","1"
"Guinea","Comoros","2004","10","10","10","10"
"Guinea","Congo","2004","2","2","2","2"
"Guinea","Côte d'Ivoire","2004","4735","4735","4735","4735"
"Guinea","Dem. Rep. of the Congo","2004","50","50","50","50"
"Guinea","Guinea-Bissau","2004","1","1","1","1"
"Guinea","Liberia","2004","127256","79226","127256","79226"
"Guinea","Nigeria","2004","6","6","6","6"
"Guinea","Rwanda","2004","8","8","8","8"
"Guinea","Sierra Leone","2004","7165","6280","7165","6280"
"Guinea","Sudan","2004","2","2","2","2"
"Guinea","Togo","2004","5","5","5","5"
"Guinea-Bissau","Côte d'Ivoire","2004","15","15","15","15"
"Guinea-Bissau","Liberia","2004","22","22","22","22"
"Guinea-Bissau","Senegal","2004","7317","7317","7317","7317"
"Guinea-Bissau","Sierra Leone","2004","178","178","178","178"
"Guinea-Bissau","Various","2004","4","4","4","4"
"Honduras","Colombia","2004","2","","2",""
"Honduras","Cuba","2004","5","","5",""
"Honduras","Ethiopia","2004","3","","3",""
"Honduras","Haiti","2004","9","","9",""
"Honduras","Islamic Rep. of Iran","2004","4","","4",""
"Hong Kong SAR, China","Afghanistan","2004","1","1","1","1"
"Hong Kong SAR, China","Burundi","2004","4","4","4","4"
"Hong Kong SAR, China","Cameroon","2004","8","8","8","8"
"Hong Kong SAR, China","Côte d'Ivoire","2004","2","2","2","2"
"Hong Kong SAR, China","Dem. Rep. of the Congo","2004","2","2","2","2"
"Hong Kong SAR, China","Eritrea","2004","2","2","2","2"
"Hong Kong SAR, China","Ethiopia","2004","3","3","3","3"
"Hong Kong SAR, China","Guinea-Bissau","2004","1","1","1","1"
"Hong Kong SAR, China","Islamic Rep. of Iran","2004","3","3","3","3"
"Hong Kong SAR, China","Liberia","2004","3","3","3","3"
"Hong Kong SAR, China","Nepal","2004","2","2","2","2"
"Hong Kong SAR, China","Pakistan","2004","13","13","13","13"
"Hong Kong SAR, China","Rwanda","2004","2","2","2","2"
"Hong Kong SAR, China","Somalia","2004","3","3","3","3"
"Hong Kong SAR, China","Sri Lanka","2004","4","4","4","4"
"Hong Kong SAR, China","Stateless","2004","1","1","1","1"
"Hong Kong SAR, China","Viet Nam","2004","1814","1","1814","1"
"Hungary","Afghanistan","2004","2497","","2497",""
"Hungary","Algeria","2004","70","","70",""
"Hungary","Angola","2004","17","","17",""
"Hungary","Armenia","2004","77","","77",""
"Hungary","Azerbaijan","2004","2","","2",""
"Hungary","Bangladesh","2004","3","","3",""
"Hungary","Belarus","2004","2","","2",""
"Hungary","Bosnia and Herzegovina","2004","16","","16",""
"Hungary","Burkina Faso","2004","1","","1",""
"Hungary","Burundi","2004","3","","3",""
"Hungary","Cameroon","2004","84","","84",""
"Hungary","China","2004","5","","5",""
"Hungary","Congo","2004","15","","15",""
"Hungary","Côte d'Ivoire","2004","2","","2",""
"Hungary","Cuba","2004","7","","7",""
"Hungary","Dem. Rep. of the Congo","2004","35","","35",""
"Hungary","Ecuador","2004","1","","1",""
"Hungary","Egypt","2004","1","","1",""
"Hungary","Eritrea","2004","3","","3",""
"Hungary","Ethiopia","2004","45","","45",""
"Hungary","Georgia","2004","68","","68",""
"Hungary","Ghana","2004","12","","12",""
"Hungary","Guinea","2004","2","","2",""
"Hungary","Iraq","2004","1294","","1294",""
"Hungary","Islamic Rep. of Iran","2004","146","","146",""
"Hungary","Jordan","2004","1","","1",""
"Hungary","Kenya","2004","2","","2",""
"Hungary","Kuwait","2004","1","","1",""
"Hungary","Lebanon","2004","5","","5",""
"Hungary","Liberia","2004","18","","18",""
"Hungary","Libya","2004","2","","2",""
"Hungary","Madagascar","2004","1","","1",""
"Hungary","Mauritania","2004","2","","2",""
"Hungary","Morocco","2004","2","","2",""
"Hungary","Nepal","2004","4","","4",""
"Hungary","Nigeria","2004","87","","87",""
"Hungary","Pakistan","2004","17","","17",""
"Hungary","Rep. of Moldova","2004","3","","3",""
"Hungary","Romania","2004","20","","20",""
"Hungary","Russian Federation","2004","94","","94",""
"Hungary","Rwanda","2004","11","","11",""
"Hungary","Saudi Arabia","2004","1","","1",""
"Hungary","Senegal","2004","3","","3",""
"Hungary","Serbia (and Kosovo: S/RES/1244 (1999))","2004","2251","","2251",""
"Hungary","Sierra Leone","2004","50","","50",""
"Hungary","Somalia","2004","148","","148",""
"Hungary","Sri Lanka","2004","5","","5",""
"Hungary","State of Palestine","2004","64","","64",""
"Hungary","Stateless","2004","18","","18",""
"Hungary","Sudan","2004","127","","127",""
"Hungary","Swaziland","2004","1","","1",""
"Hungary","Syrian Arab Rep.","2004","29","","29",""
"Hungary","The former Yugoslav Rep. of Macedonia","2004","3","","3",""
"Hungary","Togo","2004","3","","3",""
"Hungary","Tunisia","2004","1","","1",""
"Hungary","Turkey","2004","50","","50",""
"Hungary","Uganda","2004","3","","3",""
"Hungary","Ukraine","2004","27","","27",""
"Hungary","United Rep. of Tanzania","2004","3","","3",""
"Hungary","Uzbekistan","2004","3","","3",""
"Hungary","Various","2004","233","","233",""
"Hungary","Viet Nam","2004","2","","2",""
"Hungary","Yemen","2004","3","","3",""
"Hungary","Zimbabwe","2004","2","","2",""
"Iceland","Albania","2004","9","","9",""
"Iceland","Algeria","2004","2","","2",""
"Iceland","Belarus","2004","1","","1",""
"Iceland","Croatia","2004","23","","23",""
"Iceland","Dem. Rep. of the Congo","2004","1","","1",""
"Iceland","Gambia","2004","1","","1",""
"Iceland","Georgia","2004","1","","1",""
"Iceland","Ghana","2004","1","","1",""
"Iceland","Iraq","2004","4","","4",""
"Iceland","Islamic Rep. of Iran","2004","5","","5",""
"Iceland","Lebanon","2004","1","","1",""
"Iceland","Libya","2004","1","","1",""
"Iceland","Morocco","2004","1","","1",""
"Iceland","Myanmar","2004","1","","1",""
"Iceland","Romania","2004","4","","4",""
"Iceland","Russian Federation","2004","1","","1",""
"Iceland","Serbia (and Kosovo: S/RES/1244 (1999))","2004","169","","169",""
"Iceland","Sierra Leone","2004","1","","1",""
"Iceland","Slovakia","2004","4","","4",""
"Iceland","Stateless","2004","1","","1",""
"Iceland","Syrian Arab Rep.","2004","1","","1",""
"Iceland","The former Yugoslav Rep. of Macedonia","2004","1","","1",""
"Iceland","Tunisia","2004","1","","1",""
"Iceland","Turkey","2004","1","","1",""
"Iceland","Ukraine","2004","3","","3",""
"India","Afghanistan","2004","9761","9761","9761","9761"
"India","Bangladesh","2004","2","2","2","2"
"India","China","2004","94349","7","94349","7"
"India","Eritrea","2004","6","6","6","6"
"India","Ethiopia","2004","2","2","2","2"
"India","Iraq","2004","20","20","20","20"
"India","Islamic Rep. of Iran","2004","59","59","59","59"
"India","Israel","2004","7","7","7","7"
"India","Kazakhstan","2004","3","3","3","3"
"India","Lao People's Dem. Rep.","2004","1","1","1","1"
"India","Liberia","2004","5","5","5","5"
"India","Myanmar","2004","1162","1162","1162","1162"
"India","Serbia (and Kosovo: S/RES/1244 (1999))","2004","1","1","1","1"
"India","Somalia","2004","27","27","27","27"
"India","Sri Lanka","2004","57274","","57274",""
"India","Sudan","2004","8","8","8","8"
"Indonesia","Afghanistan","2004","45","45","45","45"
"Indonesia","Algeria","2004","4","4","4","4"
"Indonesia","Brunei Darussalam","2004","1","1","1","1"
"Indonesia","China","2004","1","1","1","1"
"Indonesia","Côte d'Ivoire","2004","2","2","2","2"
"Indonesia","Dem. Rep. of the Congo","2004","3","3","3","3"
"Indonesia","Egypt","2004","1","1","1","1"
"Indonesia","Iraq","2004","56","56","56","56"
"Indonesia","Islamic Rep. of Iran","2004","36","36","36","36"
"Indonesia","Somalia","2004","8","8","8","8"
"Indonesia","State of Palestine","2004","1","1","1","1"
"Indonesia","Syrian Arab Rep.","2004","2","2","2","2"
"Indonesia","Viet Nam","2004","9","9","9","9"
"Iraq","Islamic Rep. of Iran","2004","9500","9500","9500","9500"
"Iraq","State of Palestine","2004","22711","22711","22711","22711"
"Iraq","Syrian Arab Rep.","2004","489","489","489","489"
"Iraq","Turkey","2004","13353","13353","13353","13353"
"Ireland","Afghanistan","2004","58","","58",""
"Ireland","Albania","2004","114","","114",""
"Ireland","Algeria","2004","83","","83",""
"Ireland","Angola","2004","254","","254",""
"Ireland","Argentina","2004","1","","1",""
"Ireland","Armenia","2004","17","","17",""
"Ireland","Azerbaijan","2004","22","","22",""
"Ireland","Bangladesh","2004","6","","6",""
"Ireland","Belarus","2004","39","","39",""
"Ireland","Belgium","2004","6","","6",""
"Ireland","Benin","2004","2","","2",""
"Ireland","Bhutan","2004","3","","3",""
"Ireland","Bulgaria","2004","38","","38",""
"Ireland","Burkina Faso","2004","1","","1",""
"Ireland","Burundi","2004","20","","20",""
"Ireland","Cameroon","2004","101","","101",""
"Ireland","Central African Rep.","2004","19","","19",""
"Ireland","Chad","2004","1","","1",""
"Ireland","China","2004","45","","45",""
"Ireland","Colombia","2004","1","","1",""
"Ireland","Congo","2004","12","","12",""
"Ireland","Côte d'Ivoire","2004","70","","70",""
"Ireland","Croatia","2004","218","","218",""
"Ireland","Cuba","2004","5","","5",""
"Ireland","Czech Rep.","2004","125","","125",""
"Ireland","Dem. People's Rep. of Korea","2004","5","","5",""
"Ireland","Dem. Rep. of the Congo","2004","410","","410",""
"Ireland","Egypt","2004","20","","20",""
"Ireland","Eritrea","2004","21","","21",""
"Ireland","Estonia","2004","12","","12",""
"Ireland","Ethiopia","2004","31","","31",""
"Ireland","Gambia","2004","3","","3",""
"Ireland","Georgia","2004","74","","74",""
"Ireland","Ghana","2004","39","","39",""
"Ireland","Guatemala","2004","1","","1",""
"Ireland","Guinea","2004","21","","21",""
"Ireland","Guinea-Bissau","2004","1","","1",""
"Ireland","Hungary","2004","4","","4",""
"Ireland","India","2004","3","","3",""
"Ireland","Indonesia","2004","1","","1",""
"Ireland","Iraq","2004","232","","232",""
"Ireland","Islamic Rep. of Iran","2004","85","","85",""
"Ireland","Israel","2004","4","","4",""
"Ireland","Jamaica","2004","5","","5",""
"Ireland","Japan","2004","2","","2",""
"Ireland","Jordan","2004","1","","1",""
"Ireland","Kazakhstan","2004","61","","61",""
"Ireland","Kenya","2004","74","","74",""
"Ireland","Kuwait","2004","1","","1",""
"Ireland","Kyrgyzstan","2004","9","","9",""
"Ireland","Latvia","2004","23","","23",""
"Ireland","Lebanon","2004","10","","10",""
"Ireland","Lesotho","2004","1","","1",""
"Ireland","Liberia","2004","39","","39",""
"Ireland","Libya","2004","62","","62",""
"Ireland","Lithuania","2004","22","","22",""
"Ireland","Malawi","2004","4","","4",""
"Ireland","Mauritania","2004","3","","3",""
"Ireland","Morocco","2004","4","","4",""
"Ireland","Mozambique","2004","2","","2",""
"Ireland","Myanmar","2004","1","","1",""
"Ireland","Nigeria","2004","478","","478",""
"Ireland","Pakistan","2004","98","","98",""
"Ireland","Philippines","2004","2","","2",""
"Ireland","Poland","2004","54","","54",""
"Ireland","Rep. of Moldova","2004","177","","177",""
"Ireland","Romania","2004","303","","303",""
"Ireland","Russian Federation","2004","224","","224",""
"Ireland","Rwanda","2004","36","","36",""
"Ireland","Saudi Arabia","2004","1","","1",""
"Ireland","Serbia (and Kosovo: S/RES/1244 (1999))","2004","336","","336",""
"Ireland","Sierra Leone","2004","67","","67",""
"Ireland","Slovakia","2004","24","","24",""
"Ireland","Somalia","2004","176","","176",""
"Ireland","South Africa","2004","39","","39",""
"Ireland","Sri Lanka","2004","16","","16",""
"Ireland","State of Palestine","2004","59","","59",""
"Ireland","Stateless","2004","18","","18",""
"Ireland","Sudan","2004","101","","101",""
"Ireland","Swaziland","2004","1","","1",""
"Ireland","Switzerland","2004","5","","5",""
"Ireland","Syrian Arab Rep.","2004","21","","21",""
"Ireland","Tajikistan","2004","4","","4",""
"Ireland","Thailand","2004","2","","2",""
"Ireland","The former Yugoslav Rep. of Macedonia","2004","6","","6",""
"Ireland","Togo","2004","60","","60",""
"Ireland","Tunisia","2004","5","","5",""
"Ireland","Turkey","2004","16","","16",""
"Ireland","Uganda","2004","24","","24",""
"Ireland","Ukraine","2004","136","","136",""
"Ireland","United Kingdom","2004","8","","8",""
"Ireland","United Rep. of Tanzania","2004","4","","4",""
"Ireland","Uzbekistan","2004","24","","24",""
"Ireland","Various","2004","1145","","1145",""
"Ireland","Venezuela (Bolivarian Republic of)","2004","2","","2",""
"Ireland","Viet Nam","2004","2","","2",""
"Ireland","Yemen","2004","1","","1",""
"Ireland","Zambia","2004","3","","3",""
"Ireland","Zimbabwe","2004","312","","312",""
"Islamic Rep. of Iran","Afghanistan","2004","952802","952802","952802","952802"
"Islamic Rep. of Iran","Iraq","2004","93173","93173","93173","93173"
"Islamic Rep. of Iran","Turkey","2004","1","1","1","1"
"Israel","Armenia","2004","2","","2",""
"Israel","Burundi","2004","1","","1",""
